Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-07
Record Length,6250
Zero Index,680.25000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-1.74800000e-05,9.17187500e-04
-1.73200000e-05,9.60937500e-04
-1.71600000e-05,9.67187500e-04
-1.70000000e-05,1.38125000e-03
-1.68400000e-05,6.10937500e-04
-1.66800000e-05,7.10937500e-04
-1.65200000e-05,1.12500000e-03
-1.63600000e-05,1.51093750e-03
-1.62000000e-05,1.55000000e-03
-1.60400000e-05,9.98437500e-04
-1.58800000e-05,5.34375000e-04
-1.57200000e-05,1.21718750e-03
-1.55600000e-05,1.10937500e-03
-1.54000000e-05,4.54687500e-04
-1.52400000e-05,1.23125000e-03
-1.50800000e-05,1.85781250e-03
-1.49200000e-05,6.60937500e-04
-1.47600000e-05,8.04687500e-04
-1.46000000e-05,1.30781250e-03
-1.44400000e-05,5.20312500e-04
-1.42800000e-05,6.21875000e-04
-1.41200000e-05,1.60468750e-03
-1.39600000e-05,1.37812500e-03
-1.38000000e-05,9.01562500e-04
-1.36400000e-05,6.96875000e-04
-1.34800000e-05,1.65312500e-03
-1.33200000e-05,7.46875000e-04
-1.31600000e-05,2.54687500e-04
-1.30000000e-05,9.92187500e-04
-1.28400000e-05,1.12031250e-03
-1.26800000e-05,1.35468750e-03
-1.25200000e-05,1.62500000e-03
-1.23600000e-05,7.53125000e-04
-1.22000000e-05,7.32812500e-04
-1.20400000e-05,1.08437500e-03
-1.18800000e-05,7.34375000e-04
-1.17200000e-05,6.64062500e-04
-1.15600000e-05,1.70468750e-03
-1.14000000e-05,1.09375000e-03
-1.12400000e-05,-6.25000000e-06
-1.10800000e-05,1.53125000e-03
-1.09200000e-05,9.64062500e-04
-1.07600000e-05,4.28125000e-04
-1.06000000e-05,1.34218750e-03
-1.04400000e-05,1.43125000e-03
-1.02800000e-05,1.05781250e-03
-1.01200000e-05,6.25000000e-04
-9.96000000e-06,1.03906250e-03
-9.80000000e-06,1.65312500e-03
-9.64000000e-06,2.89062500e-04
-9.48000000e-06,5.09375000e-04
-9.32000000e-06,1.31562500e-03
-9.16000000e-06,1.50312500e-03
-9.00000000e-06,1.25781250e-03
