Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-08
Record Length,2500
Zero Index,271.50000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
9.88000000e-06,5.73359375e-02
9.96000000e-06,5.72500000e-02
1.00400000e-05,5.67265625e-02
1.01200000e-05,5.61718750e-02
1.02000000e-05,5.54375000e-02
1.02800000e-05,5.49531250e-02
1.03600000e-05,5.46328125e-02
1.04400000e-05,5.45312500e-02
1.05200000e-05,5.44140625e-02
1.06000000e-05,5.41640625e-02
1.06800000e-05,5.35468750e-02
1.07600000e-05,5.29921875e-02
1.08400000e-05,5.30312500e-02
1.09200000e-05,5.32187500e-02
1.10000000e-05,5.28828125e-02
1.10800000e-05,5.19609375e-02
1.11600000e-05,5.08359375e-02
1.12400000e-05,5.03750000e-02
1.13200000e-05,5.05078125e-02
1.14000000e-05,5.07187500e-02
1.14800000e-05,5.08203125e-02
1.15600000e-05,5.05703125e-02
1.16400000e-05,4.95859375e-02
1.17200000e-05,4.86875000e-02
1.18000000e-05,4.82421875e-02
1.18800000e-05,4.82968750e-02
1.19600000e-05,4.83906250e-02
1.20400000e-05,4.86015625e-02
1.21200000e-05,4.85468750e-02
1.22000000e-05,4.78437500e-02
1.22800000e-05,4.66718750e-02
1.23600000e-05,4.60312500e-02
1.24400000e-05,4.65390625e-02
1.25200000e-05,4.68359375e-02
1.26000000e-05,4.67500000e-02
1.26800000e-05,4.60234375e-02
1.27600000e-05,4.48828125e-02
1.28400000e-05,4.43515625e-02
1.29200000e-05,4.45468750e-02
1.30000000e-05,4.48984375e-02
1.30800000e-05,4.53593750e-02
1.31600000e-05,4.50937500e-02
1.32400000e-05,4.41250000e-02
1.33200000e-05,4.31718750e-02
1.34000000e-05,4.28984375e-02
1.34800000e-05,4.27890625e-02
1.35600000e-05,4.32734375e-02
1.36400000e-05,4.32890625e-02
1.37200000e-05,4.28046875e-02
1.38000000e-05,4.19609375e-02
1.38800000e-05,4.14687500e-02
1.39600000e-05,4.11718750e-02
1.40400000e-05,4.11718750e-02
1.41200000e-05,4.12500000e-02
1.42000000e-05,4.11093750e-02
1.42800000e-05,4.10156250e-02
1.43600000e-05,4.05859375e-02
1.44400000e-05,4.07812500e-02
1.45200000e-05,4.08359375e-02
1.46000000e-05,4.05390625e-02
1.46800000e-05,3.97343750e-02
1.47600000e-05,3.89765625e-02
1.48400000e-05,3.86796875e-02
1.49200000e-05,3.90546875e-02
1.50000000e-05,3.92265625e-02
1.50800000e-05,3.91484375e-02
1.51600000e-05,3.88437500e-02
1.52400000e-05,3.82421875e-02
1.53200000e-05,3.80078125e-02
1.54000000e-05,3.74765625e-02
1.54800000e-05,3.74609375e-02
1.55600000e-05,3.74843750e-02
1.56400000e-05,3.78750000e-02
1.57200000e-05,3.80078125e-02
1.58000000e-05,3.74531250e-02
1.58800000e-05,3.63359375e-02
1.59600000e-05,3.56718750e-02
1.60400000e-05,3.62656250e-02
1.61200000e-05,3.67187500e-02
1.62000000e-05,3.67812500e-02
1.62800000e-05,3.62343750e-02
1.63600000e-05,3.53203125e-02
1.64400000e-05,3.45781250e-02
1.65200000e-05,3.47578125e-02
1.66000000e-05,3.53281250e-02
1.66800000e-05,3.58906250e-02
1.67600000e-05,3.57500000e-02
1.68400000e-05,3.49375000e-02
1.69200000e-05,3.38906250e-02
1.70000000e-05,3.39765625e-02
1.70800000e-05,3.41093750e-02
1.71600000e-05,3.44140625e-02
1.72400000e-05,3.41328125e-02
1.73200000e-05,3.36562500e-02
1.74000000e-05,3.33437500e-02
1.74800000e-05,3.31953125e-02
1.75600000e-05,3.30156250e-02
1.76400000e-05,3.28437500e-02
1.77200000e-05,3.27812500e-02
1.78000000e-05,3.27031250e-02
1.78800000e-05,3.25468750e-02
1.79600000e-05,3.27109375e-02
1.80400000e-05,3.28203125e-02
1.81200000e-05,3.27578125e-02
1.82000000e-05,3.25312500e-02
1.82800000e-05,3.18984375e-02
1.83600000e-05,3.12812500e-02
1.84400000e-05,3.10000000e-02
1.85200000e-05,3.13125000e-02
1.86000000e-05,3.15781250e-02
1.86800000e-05,3.16484375e-02
1.87600000e-05,3.15000000e-02
1.88400000e-05,3.09921875e-02
1.89200000e-05,3.04218750e-02
1.90000000e-05,2.99765625e-02
1.90800000e-05,3.00312500e-02
1.91600000e-05,3.05859375e-02
1.92400000e-05,3.09531250e-02
1.93200000e-05,3.09218750e-02
1.94000000e-05,3.02500000e-02
1.94800000e-05,2.92812500e-02
1.95600000e-05,2.90234375e-02
1.96400000e-05,2.95546875e-02
1.97200000e-05,3.01093750e-02
1.98000000e-05,3.00312500e-02
1.98800000e-05,2.93593750e-02
1.99600000e-05,2.86015625e-02
2.00400000e-05,2.83281250e-02
2.01200000e-05,2.83984375e-02
2.02000000e-05,2.91328125e-02
2.02800000e-05,2.94218750e-02
2.03600000e-05,2.94843750e-02
2.04400000e-05,2.86328125e-02
2.05200000e-05,2.79140625e-02
2.06000000e-05,2.77578125e-02
2.06800000e-05,2.77656250e-02
2.07600000e-05,2.82578125e-02
2.08400000e-05,2.82656250e-02
2.09200000e-05,2.80078125e-02
2.10000000e-05,2.74609375e-02
2.10800000e-05,2.72421875e-02
2.11600000e-05,2.68906250e-02
2.12400000e-05,2.69531250e-02
2.13200000e-05,2.71562500e-02
2.14000000e-05,2.72031250e-02
2.14800000e-05,2.71328125e-02
2.15600000e-05,2.67968750e-02
2.16400000e-05,2.71015625e-02
2.17200000e-05,2.73984375e-02
2.18000000e-05,2.72734375e-02
2.18800000e-05,2.66406250e-02
2.19600000e-05,2.59062500e-02
2.20400000e-05,2.56562500e-02
2.21200000e-05,2.60625000e-02
2.22000000e-05,2.61718750e-02
2.22800000e-05,2.63906250e-02
2.23600000e-05,2.63359375e-02
2.24400000e-05,2.59609375e-02
2.25200000e-05,2.56015625e-02
2.26000000e-05,2.51406250e-02
2.26800000e-05,2.51640625e-02
2.27600000e-05,2.54062500e-02
2.28400000e-05,2.56796875e-02
2.29200000e-05,2.61640625e-02
2.30000000e-05,2.56640625e-02
2.30800000e-05,2.47421875e-02
2.31600000e-05,2.42578125e-02
2.32400000e-05,2.46875000e-02
2.33200000e-05,2.51718750e-02
2.34000000e-05,2.53046875e-02
2.34800000e-05,2.48437500e-02
2.35600000e-05,2.41953125e-02
2.36400000e-05,2.36484375e-02
2.37200000e-05,2.39218750e-02
2.38000000e-05,2.45937500e-02
2.38800000e-05,2.49296875e-02
2.39600000e-05,2.48359375e-02
2.40400000e-05,2.40078125e-02
2.41200000e-05,2.33906250e-02
2.42000000e-05,2.36640625e-02
2.42800000e-05,2.38984375e-02
2.43600000e-05,2.39375000e-02
2.44400000e-05,2.39218750e-02
2.45200000e-05,2.35546875e-02
2.46000000e-05,2.32109375e-02
2.46800000e-05,2.29453125e-02
2.47600000e-05,2.27656250e-02
2.48400000e-05,2.27734375e-02
2.49200000e-05,2.31250000e-02
2.50000000e-05,2.31562500e-02
2.50800000e-05,2.29921875e-02
2.51600000e-05,2.27265625e-02
2.52400000e-05,2.30937500e-02
2.53200000e-05,2.33750000e-02
2.54000000e-05,2.31953125e-02
2.54800000e-05,2.25546875e-02
2.55600000e-05,2.18750000e-02
2.56400000e-05,2.16484375e-02
2.57200000e-05,2.20078125e-02
2.58000000e-05,2.22265625e-02
2.58800000e-05,2.25859375e-02
2.59600000e-05,2.25078125e-02
2.60400000e-05,2.20390625e-02
2.61200000e-05,2.14296875e-02
2.62000000e-05,2.12656250e-02
2.62800000e-05,2.14765625e-02
2.63600000e-05,2.18750000e-02
2.64400000e-05,2.22031250e-02
2.65200000e-05,2.22578125e-02
2.66000000e-05,2.17265625e-02
2.66800000e-05,2.09296875e-02
2.67600000e-05,2.02109375e-02
2.68400000e-05,2.11718750e-02
2.69200000e-05,2.18906250e-02
2.70000000e-05,2.20546875e-02
2.70800000e-05,2.13515625e-02
2.71600000e-05,2.04843750e-02
2.72400000e-05,1.98906250e-02
2.73200000e-05,2.03203125e-02
2.74000000e-05,2.10468750e-02
2.74800000e-05,2.16328125e-02
2.75600000e-05,2.15234375e-02
2.76400000e-05,2.07343750e-02
2.77200000e-05,1.99531250e-02
2.78000000e-05,1.98046875e-02
2.78800000e-05,1.98984375e-02
2.79600000e-05,2.05234375e-02
2.80400000e-05,2.07500000e-02
2.81200000e-05,2.03593750e-02
2.82000000e-05,1.99765625e-02
2.82800000e-05,1.98671875e-02
2.83600000e-05,1.96953125e-02
2.84400000e-05,1.96171875e-02
2.85200000e-05,1.96562500e-02
2.86000000e-05,1.98125000e-02
2.86800000e-05,1.98359375e-02
2.87600000e-05,2.00781250e-02
2.88400000e-05,2.00468750e-02
2.89200000e-05,2.01015625e-02
2.90000000e-05,1.99687500e-02
2.90800000e-05,1.94062500e-02
2.91600000e-05,1.88750000e-02
2.92400000e-05,1.86875000e-02
2.93200000e-05,1.91250000e-02
2.94000000e-05,1.95234375e-02
2.94800000e-05,1.96875000e-02
2.95600000e-05,1.92890625e-02
2.96400000e-05,1.91015625e-02
2.97200000e-05,1.87890625e-02
2.98000000e-05,1.85625000e-02
2.98800000e-05,1.83750000e-02
2.99600000e-05,1.88984375e-02
3.00400000e-05,1.94921875e-02
3.01200000e-05,1.94921875e-02
3.02000000e-05,1.90156250e-02
3.02800000e-05,1.82890625e-02
3.03600000e-05,1.80781250e-02
3.04400000e-05,1.84843750e-02
3.05200000e-05,1.89531250e-02
3.06000000e-05,1.90390625e-02
3.06800000e-05,1.85625000e-02
3.07600000e-05,1.80546875e-02
3.08400000e-05,1.76562500e-02
3.09200000e-05,1.77890625e-02
3.10000000e-05,1.84921875e-02
3.10800000e-05,1.89531250e-02
3.11600000e-05,1.88203125e-02
3.12400000e-05,1.81953125e-02
3.13200000e-05,1.77109375e-02
3.14000000e-05,1.78593750e-02
3.14800000e-05,1.80234375e-02
3.15600000e-05,1.82109375e-02
3.16400000e-05,1.80703125e-02
3.17200000e-05,1.77890625e-02
3.18000000e-05,1.74531250e-02
3.18800000e-05,1.72812500e-02
3.19600000e-05,1.72109375e-02
3.20400000e-05,1.73750000e-02
3.21200000e-05,1.76484375e-02
3.22000000e-05,1.76953125e-02
3.22800000e-05,1.74921875e-02
3.23600000e-05,1.74218750e-02
3.24400000e-05,1.76093750e-02
3.25200000e-05,1.80468750e-02
3.26000000e-05,1.81171875e-02
3.26800000e-05,1.74218750e-02
3.27600000e-05,1.65234375e-02
3.28400000e-05,1.64218750e-02
3.29200000e-05,1.68203125e-02
3.30000000e-05,1.71718750e-02
3.30800000e-05,1.75312500e-02
3.31600000e-05,1.75703125e-02
3.32400000e-05,1.70781250e-02
3.33200000e-05,1.64609375e-02
3.34000000e-05,1.63046875e-02
3.34800000e-05,1.65625000e-02
3.35600000e-05,1.68593750e-02
3.36400000e-05,1.71953125e-02
3.37200000e-05,1.75468750e-02
3.38000000e-05,1.70859375e-02
